66.194.6.74 - - [14/Jun/2006:07:38:29 -0400] "GET / HTTP/1.1" 200 16180 "-" "Mozilla/5.0 (compatible; Konqueror/3.1-rc1; i686 Linux; 20020218)"
207.224.70.245 - - [14/Jun/2006:12:54:48 -0400] "GET /pix/sidebutton_03c.gif HTTP/1.1" 200 506 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:54:48 -0400] "GET /pix/sidebutton_03a.gif HTTP/1.1" 200 487 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:54:49 -0400] "GET /pix/sidebutton_03c-over.gif HTTP/1.1" 200 442 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:54:49 -0400] "GET /pix/sidebutton_03b-over.gif HTTP/1.1" 200 490 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:54:49 -0400] "GET /pix/sidebutton_03a-over.gif HTTP/1.1" 200 436 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:55:14 -0400] "GET /03about/031meetdonna.html HTTP/1.1" 200 16250 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:55:41 -0400] "GET /03about/032specialize.html HTTP/1.1" 200 17884 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:56:18 -0400] "GET /03about/033cases.html HTTP/1.1" 200 19088 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:19 -0400] "GET /02candidates.html HTTP/1.1" 200 16658 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:20 -0400] "GET /pix/photo_candidates.jpg HTTP/1.1" 200 3939 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:20 -0400] "GET /pix/title_candidates.gif HTTP/1.1" 200 1075 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:20 -0400] "GET /pix/sidebutton_2a.gif HTTP/1.1" 200 1248 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:20 -0400] "GET /pix/sidebutton_2b.gif HTTP/1.1" 200 718 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:20 -0400] "GET /pix/sidebutton_2c.gif HTTP/1.1" 200 434 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:20 -0400] "GET /pix/sidebutton_2d.gif HTTP/1.1" 200 784 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:21 -0400] "GET /pix/sidebutton_2a-over.gif HTTP/1.1" 200 1187 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:21 -0400] "GET /pix/sidebutton_2b-over.gif HTTP/1.1" 200 660 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:21 -0400] "GET /pix/sidebutton_2d-over.gif HTTP/1.1" 200 725 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:21 -0400] "GET /pix/sidebutton_2c-over.gif HTTP/1.1" 200 372 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:12:59:48 -0400] "GET /02candidates/021steps.html HTTP/1.1" 200 21037 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:04:09 -0400] "GET /02candidates/022tips.html HTTP/1.1" 200 19528 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:05:29 -0400] "GET /02candidates/023jobs.html HTTP/1.1" 200 22661 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:49 -0400] "GET /01employers.html HTTP/1.1" 200 18137 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:50 -0400] "GET /pix/photo_employer.jpg HTTP/1.1" 200 4582 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:50 -0400] "GET /pix/sidebutton_01b.gif HTTP/1.1" 200 496 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:50 -0400] "GET /pix/title_employers.gif HTTP/1.1" 200 1036 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:50 -0400] "GET /pix/sidebutton_01a.gif HTTP/1.1" 200 1255 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:50 -0400] "GET /pix/back2line.gif HTTP/1.1" 200 69 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:51 -0400] "GET /pix/whenshoefits.gif HTTP/1.1" 200 673 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:51 -0400] "GET /pix/sidebutton_01c.gif HTTP/1.1" 200 806 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:51 -0400] "GET /pix/3columline.gif HTTP/1.1" 200 193 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:51 -0400] "GET /pix/sidebutton_01a-over.gif HTTP/1.1" 200 1196 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:51 -0400] "GET /pix/sidebutton_01b-over.gif HTTP/1.1" 200 437 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:09:51 -0400] "GET /pix/sidebutton_01c-over.gif HTTP/1.1" 200 743 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:10:44 -0400] "GET /01employer/011steps.html HTTP/1.1" 200 16334 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:12:42 -0400] "GET /01employer/012start.html HTTP/1.1" 200 15744 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
207.224.70.245 - - [14/Jun/2006:13:13:59 -0400] "GET /013contact.html HTTP/1.1" 200 21971 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
24.223.216.21 - - [14/Jun/2006:14:41:40 -0400] "GET /03about/033cases.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:40 -0400] "GET /menzies.css HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:40 -0400] "GET /pix/logo.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:40 -0400] "GET /pix/espacio.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:40 -0400] "GET /pix/photo_about.jpg HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:40 -0400] "GET /pix/button_candidates.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/button_home.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/button_employers.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/slogan.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/inthissection.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/sidebutton_03b.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/title_about.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/button_about-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/redpixel.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/back1line.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/sidebutton_03c-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/sidebutton_03a.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/graypixel.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /favicon.ico HTTP/1.1" 404 1461 "-" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/sidebutton_03a-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/button_employers-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/button_home-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/button_candidates-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:41 -0400] "GET /pix/sidebutton_03b-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /index.html HTTP/1.1" 200 16180 "http://www.menziessearch.com/03about/033cases.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/photo_home.jpg HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/button_about.gif HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/back_home.gif HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/hjhl.gif HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/afaik.gif HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/fwiw.gif HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:46 -0400] "GET /pix/ttys.gif HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:52 -0400] "GET /01employers.html HTTP/1.1" 304 - "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:52 -0400] "GET /pix/photo_employer.jpg HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:52 -0400] "GET /pix/title_employers.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:52 -0400] "GET /pix/3columline.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:52 -0400] "GET /pix/back2line.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:53 -0400] "GET /pix/sidebutton_01a.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.216.21 - - [14/Jun/2006:14:41:53 -0400] "GET /pix/whenshoefits.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
