80.55.242.146 - - [07/Jun/2006:07:31:02 -0400] "GET //README HTTP/1.1" 404 1461 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)"
80.55.242.146 - - [07/Jun/2006:07:31:04 -0400] "GET /horde//README HTTP/1.1" 404 1461 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)"
80.55.242.146 - - [07/Jun/2006:07:31:05 -0400] "GET /horde2//README HTTP/1.1" 404 1461 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)"
80.55.242.146 - - [07/Jun/2006:07:31:07 -0400] "GET /horde3//README HTTP/1.1" 404 1461 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)"
80.55.242.146 - - [07/Jun/2006:07:31:08 -0400] "GET /horde-3.0.9//README HTTP/1.1" 404 1461 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)"
80.55.242.146 - - [07/Jun/2006:07:31:09 -0400] "GET /Horde//README HTTP/1.1" 404 1461 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)"
24.223.220.162 - - [07/Jun/2006:11:20:13 -0400] "GET /pix/afaik.gif HTTP/1.1" 200 567 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:13 -0400] "GET /pix/hjhl.gif HTTP/1.1" 200 534 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:13 -0400] "GET /pix/back_home.gif HTTP/1.1" 200 5333 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:14 -0400] "GET /favicon.ico HTTP/1.1" 404 1461 "-" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:14 -0400] "GET /pix/fwiw.gif HTTP/1.1" 200 531 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:14 -0400] "GET /pix/ttys.gif HTTP/1.1" 200 484 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:14 -0400] "GET /pix/button_employers-over.gif HTTP/1.1" 200 301 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:14 -0400] "GET /pix/button_candidates-over.gif HTTP/1.1" 200 344 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:14 -0400] "GET /pix/button_about-over.gif HTTP/1.1" 200 223 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /02candidates.html HTTP/1.1" 200 16658 "http://www.menziessearch.com/" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/photo_candidates.jpg HTTP/1.1" 200 3939 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /menzies.css HTTP/1.1" 200 1397 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/button_home.gif HTTP/1.1" 200 200 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/graypixel.gif HTTP/1.1" 200 35 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/title_candidates.gif HTTP/1.1" 200 1075 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/inthissection.gif HTTP/1.1" 200 591 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2a.gif HTTP/1.1" 200 1248 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2b.gif HTTP/1.1" 200 718 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2c.gif HTTP/1.1" 200 434 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/back1line.gif HTTP/1.1" 200 67 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2d.gif HTTP/1.1" 200 784 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2a-over.gif HTTP/1.1" 200 1187 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2c-over.gif HTTP/1.1" 200 372 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2d-over.gif HTTP/1.1" 200 725 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:18 -0400] "GET /pix/sidebutton_2b-over.gif HTTP/1.1" 200 660 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:11:20:21 -0400] "GET /02candidates/023jobs.html HTTP/1.1" 200 21653 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:21:14 -0400] "GET /02candidates/023jobs.html HTTP/1.1" 200 22657 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:22:56 -0400] "GET /index.html HTTP/1.1" 200 16180 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:35 -0400] "GET /index.html HTTP/1.1" 200 16180 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /01employers.html HTTP/1.1" 200 18137 "http://www.menziessearch.com/index.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/photo_employer.jpg HTTP/1.1" 200 4582 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/title_employers.gif HTTP/1.1" 200 1036 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/3columline.gif HTTP/1.1" 200 193 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/back2line.gif HTTP/1.1" 200 69 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/sidebutton_01a.gif HTTP/1.1" 200 1255 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/sidebutton_01b.gif HTTP/1.1" 200 496 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/sidebutton_01c.gif HTTP/1.1" 200 806 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:40 -0400] "GET /pix/whenshoefits.gif HTTP/1.1" 200 673 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:41 -0400] "GET /pix/sidebutton_01a-over.gif HTTP/1.1" 200 1196 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:41 -0400] "GET /pix/sidebutton_01c-over.gif HTTP/1.1" 200 743 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:41 -0400] "GET /pix/sidebutton_01b-over.gif HTTP/1.1" 200 437 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:48 -0400] "GET /02candidates.html HTTP/1.1" 200 16658 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /03about.html HTTP/1.1" 200 16537 "http://www.menziessearch.com/02candidates.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/photo_about.jpg HTTP/1.1" 200 5707 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/title_about.gif HTTP/1.1" 200 1784 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/sidebutton_03a.gif HTTP/1.1" 200 487 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/sidebutton_03b.gif HTTP/1.1" 200 546 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/sidebutton_03c.gif HTTP/1.1" 200 506 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/sidebutton_03b-over.gif HTTP/1.1" 200 490 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/sidebutton_03a-over.gif HTTP/1.1" 200 436 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:51 -0400] "GET /pix/sidebutton_03c-over.gif HTTP/1.1" 200 442 "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:57 -0400] "GET /01employers.html HTTP/1.1" 304 - "http://www.menziessearch.com/03about.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/photo_employer.jpg HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/title_employers.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/3columline.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/back2line.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/sidebutton_01a.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/sidebutton_01b.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/sidebutton_01c.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/whenshoefits.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/sidebutton_01a-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/sidebutton_01b-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:58 -0400] "GET /pix/sidebutton_01c-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:55:59 -0400] "GET /01employer/011steps.html HTTP/1.1" 200 16334 "http://www.menziessearch.com/01employers.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/photo_employer.jpg HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/title_employers.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/sidebutton_01a-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/sidebutton_01b.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/sidebutton_01c.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/sidebutton_03a-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/sidebutton_03b-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:00 -0400] "GET /pix/sidebutton_03c-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:02 -0400] "GET /pix/sidebutton_01b-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:02 -0400] "GET /pix/sidebutton_01c-over.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:03 -0400] "GET /01employer/012start.html HTTP/1.1" 200 15744 "http://www.menziessearch.com/01employer/011steps.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:03 -0400] "GET /pix/photo_employer.jpg HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/012start.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:03 -0400] "GET /pix/title_employers.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/012start.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:03 -0400] "GET /pix/sidebutton_01a.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/012start.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
24.223.220.162 - - [07/Jun/2006:12:56:03 -0400] "GET /pix/sidebutton_01c.gif HTTP/1.1" 304 - "http://www.menziessearch.com/01employer/012start.html" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/418 (KHTML, like Gecko) Safari/417.9.3"
